participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
4;10;0.860403262439608;0.727032054590764;0.587141317981548;weR
4;11;0.766065801063207;0.727032054590764;0.715795919633542;bpF
4;12;0.766065801063207;0.727032054590764;0.715795919633542;weR
4;13;0.766065801063207;0.727032054590764;0.715795919633542;weR
4;14;0.700711516533891;0.319647819151879;0.319647819151879;bpR
4;1;0.800163692222498;0.733702057835058;0.75954499906822;bpF
4;2;0.895069444010986;0.363772563023474;0.561898552118613;bpF
4;3;0.895069444010986;0.800915335133294;0.853327066858493;beF
4;4;0.895069444010986;0.363772563023474;0.561898552118613;beR
4;5;0.889386485015517;0.796297625970836;0.842842055493176;bpF
4;6;0.889386485015517;0.796297625970836;0.842842055493176;weR
4;7;0.889386485015517;0.742937476159975;0.840570148730336;beF
4;8;0.889386485015517;0.796297625970836;0.842842055493176;beR
4;9;0.889386485015517;0.742937476159975;0.840570148730336;beR
4;10;0.889386485015517;0.742937476159975;0.840570148730336;weR
4;11;0.800163692222498;0.363772563023474;0.50431102211611;bpR
4;12;0.800163692222498;0.733702057835058;0.75954499906822;beF
4;13;0.800163692222498;0.363772563023474;0.50431102211611;beR
4;14;0.889386485015517;0.796297625970836;0.842842055493176;bpR
4;15;0.889386485015517;0.742937476159975;0.840570148730336;beF
4;1;0.934850321603041;0.0882494794860888;0.543658734105605;bpF
4;2;0.892227964513251;0.0882494794860888;0.510954389733838;beF
4;3;0.840512851080876;0.737293615828049;0.788903233454462;bpF
4;4;0.840512851080876;0.737293615828049;0.788903233454462;weR
4;5;0.934850321603041;0.737293615828049;0.824551740127073;beF
4;6;0.934850321603041;0.737293615828049;0.824551740127073;weR
4;7;0.852447105212727;0.559255417716018;0.630835916461734;bpF
4;8;0.860403280731138;0.559255417716018;0.709829349223578;beF
4;9;0.860403280731138;0.559255417716018;0.709829349223578;weR
4;10;0.860403280731138;0.559255417716018;0.709829349223578;weR
4;11;0.852447105212727;0.559255417716018;0.630835916461734;beR
4;12;0.934850321603041;0.0882494794860888;0.543658734105605;bpR
4;13;0.892227964513251;0.0882494794860888;0.510954389733838;beF
4;14;0.934850321603041;0.0882494794860888;0.543658734105605;beR
4;15;0.840512851080876;0.737293615828049;0.788903233454462;bpR
4;16;0.840512851080876;0.737293615828049;0.788903233454462;weR
4;17;0.934850321603041;0.737293615828049;0.824551740127073;beF
4;18;0.840512851080876;0.737293615828049;0.788903233454462;beR
4;19;0.852447105212727;0.559255417716018;0.630835916461734;bpR
4;20;0.852447105212727;0.559255417716018;0.630835916461734;weR
4;21;0.860403280731138;0.559255417716018;0.709829349223578;beF
4;22;0.860403280731138;0.559255417716018;0.709829349223578;weR
4;1;0.827441997833318;0.380191078755895;0.520560816283331;bpF
4;2;0.739355780719982;0.380191078755895;0.559773429737939;beF
4;3;0.827441997833318;0.380191078755895;0.520560816283331;beR
4;4;0.827441997833318;0.380191078755895;0.520560816283331;weR
4;5;0.926325846526777;0.613641726953447;0.806354857839284;bpF
4;7;0.900752457881046;0.613641726953447;0.798967000170257;bpR
4;8;0.900752457881046;0.613641726953447;0.798967000170257;weR
4;9;0.926325846526777;0.613641726953447;0.806354857839284;beF
4;10;0.926325846526777;0.613641726953447;0.806354857839284;weR
4;11;0.900752457881046;0.613641726953447;0.798967000170257;beR
4;12;0.900752457881046;0.613641726953447;0.798967000170257;weR
4;13;0.640471932026523;0.756277515676965;0.679073793243337;bpF
4;14;0.640471932026523;0.756277515676965;0.679073793243337;weR
4;15;0.900752457881046;0.756277515676965;0.870284894532016;beF
4;16;0.900752457881046;0.756277515676965;0.870284894532016;weR
4;17;0.739355780719982;0.380191078755895;0.559773429737939;bpR
4;18;0.827441997833318;0.380191078755895;0.520560816283331;beF
4;19;0.739355780719982;0.380191078755895;0.559773429737939;beR
4;20;0.739355780719982;0.380191078755895;0.559773429737939;weR
4;21;0.640471932026523;0.756277515676965;0.679073793243337;bpR
4;22;0.900752457881046;0.756277515676965;0.870284894532016;beF
4;1;0.815507725409937;0.367364112759364;0.59143591908465;bpF
4;2;0.815507725409937;0.367364112759364;0.59143591908465;weR
4;3;0.625696172674473;0.367364112759364;0.367364112759364;beF
4;4;0.625696172674473;0.367364112759364;0.367364112759364;weR
4;5;0.751858348699944;0.67264573916051;0.712252043930227;bpF
4;6;0.815507725409937;0.67264573916051;0.744076732285223;beF
4;7;0.751858348699944;0.67264573916051;0.712252043930227;beR
4;8;0.815507725409937;0.67264573916051;0.744076732285223;beR
4;9;0.684799180358937;0.738319775254617;0.772952433421223;bpF
4;10;0.684799180358937;0.738319775254617;0.772952433421223;weR
4;11;0.69275534101548;0.738319775254617;0.71271283271823;beF
4;12;0.69275534101548;0.738319775254617;0.71271283271823;weR
4;13;0.684799180358937;0.738319775254617;0.772952433421223;beR
4;14;0.684799180358937;0.738319775254617;0.772952433421223;weR
4;15;0.684799180358937;0.738319775254617;0.772952433421223;weR
4;16;0.684799180358937;0.738319775254617;0.772952433421223;weR
4;17;0.684799180358937;0.738319775254617;0.772952433421223;weR
4;18;0.69275534101548;0.738319775254617;0.71271283271823;beR
4;19;0.69275534101548;0.738319775254617;0.71271283271823;weR
4;2;0.590461694974904;0.477675957988425;0.534068826481664;bpF
4;3;0.685935766899216;0.477675957988425;0.58180586244382;beF
4;4;0.590461694974904;0.477675957988425;0.534068826481664;beR
4;5;0.722875144415565;0.406358067755216;0.56461660608539;bpF
4;6;0.48703144753218;0.406358067755216;0.446694757643698;beF
4;7;0.48703144753218;0.406358067755216;0.446694757643698;weR
4;8;0.722875144415565;0.406358067755216;0.56461660608539;beR
4;9;0.685935766899216;0.910714104777621;0.798324935838418;bpF
4;10;0.619444896972842;0.910714104777621;0.765079500875231;beF
4;11;0.685935766899216;0.910714104777621;0.798324935838418;beR
4;12;0.619444896972842;0.910714104777621;0.765079500875231;beR
4;13;0.685935766899216;0.910714104777621;0.798324935838418;beR
4;14;0.685935766899216;0.477675957988425;0.58180586244382;bpR
4;15;0.590461694974904;0.477675957988425;0.534068826481664;beF
4;16;0.685935766899216;0.477675957988425;0.58180586244382;beR
4;17;0.48703144753218;0.406358067755216;0.446694757643698;bpR
4;18;0.722875144415565;0.406358067755216;0.56461660608539;beF
4;19;0.48703144753218;0.406358067755216;0.446694757643698;beR
4;20;0.48703144753218;0.406358067755216;0.446694757643698;weR
4;21;0.722875144415565;0.406358067755216;0.56461660608539;beR
4;22;0.722875144415565;0.406358067755216;0.56461660608539;weR
4;23;0.48703144753218;0.406358067755216;0.446694757643698;beR
4;2;0.774590276139471;0.907635618240814;0.841112947190143;bpF
4;3;0.774590276139471;0.907635618240814;0.841112947190143;weR
4;4;0.774590276139471;0.907635618240814;0.841112947190143;weR
4;5;0.692755355877348;0.907635618240814;0.800195487059081;beF
4;6;0.774590276139471;0.907635618240814;0.841112947190143;beR
4;7;0.575117649212038;0.492042156931983;0.533579903072011;bpF
4;8;0.575117649212038;0.492042156931983;0.533579903072011;weR
4;9;0.407469712926042;0.492042156931983;0.449755934929013;beF
4;10;0.407469712926042;0.492042156931983;0.449755934929013;weR
4;11;0.575117649212038;0.492042156931983;0.533579903072011;beR
4;12;0.407469712926042;0.492042156931983;0.449755934929013;beR
4;13;0.892227982804782;0.560281577142587;0.726254779973684;bpF
4;14;0.892227982804782;0.560281577142587;0.726254779973684;weR
4;15;0.575117649212038;0.492042156931983;0.533579903072011;bpR
4;16;0.407469712926042;0.492042156931983;0.449755934929013;beF
4;17;0.575117649212038;0.492042156931983;0.533579903072011;beR
4;18;0.407469712926042;0.492042156931983;0.449755934929013;beR
4;1;0.843922620990698;0.832213115072633;0.915640551898877;bpF
4;2;0.483621661617269;0.832213115072633;0.599818812769057;beF
4;3;0.843922620990698;0.832213115072633;0.915640551898877;beR
4;4;0.843922620990698;0.832213115072633;0.915640551898877;weR
4;5;0.483621661617269;0.832213115072633;0.599818812769057;beR
4;6;0.843922620990698;0.832213115072633;0.915640551898877;beR
4;7;0.780273244280705;0.730623596069554;0.776759598720024;bpF
4;8;0.780273244280705;0.730623596069554;0.776759598720024;weR
4;9;0.494987616191267;0.730623596069554;0.515910787597907;beF
4;10;0.780273244280705;0.730623596069554;0.776759598720024;beR
4;11;0.780273244280705;0.730623596069554;0.776759598720024;weR
4;12;0.832556666416699;0.740885157306838;0.801999496713412;bpF
4;13;0.832556666416699;0.740885157306838;0.801999496713412;weR
4;14;0.832556666416699;0.740885157306838;0.801999496713412;weR
4;15;0.780273244280705;0.740885157306838;0.781890379338666;beF
4;16;0.780273244280705;0.740885157306838;0.781890379338666;weR
4;17;0.780273244280705;0.740885157306838;0.781890379338666;weR
4;18;0.832556666416699;0.740885157306838;0.801999496713412;beR
4;19;0.832556666416699;0.740885157306838;0.801999496713412;weR
4;20;0.780273244280705;0.740885157306838;0.781890379338666;beR
4;21;0.832556666416699;0.740885157306838;0.801999496713412;beR
4;22;0.494987616191267;0.730623596069554;0.515910787597907;bpR
4;23;0.780273244280705;0.730623596069554;0.776759598720024;beF
4;1;0.68934555738701;0.0;0.415994188002306;bpF
4;2;0.88427178899484;0.0;0.92291606747119;beF
4;3;0.88427178899484;0.0;0.92291606747119;weR
4;4;0.88427178899484;0.0;0.92291606747119;weR
4;5;0.68934555738701;0.0;0.415994188002306;beR
4;6;0.88427178899484;0.622877145278364;0.722890119342639;bpF
4;7;0.497260814422679;0.622877145278364;0.652421157084177;beF
4;8;0.497260814422679;0.622877145278364;0.652421157084177;weR
4;9;0.88427178899484;0.622877145278364;0.722890119342639;beR
4;10;0.88427178899484;0.622877145278364;0.722890119342639;weR
4;11;0.88427178899484;0.622877145278364;0.722890119342639;weR
4;12;0.497260814422679;0.622877145278364;0.652421157084177;beR
4;13;0.497260814422679;0.622877145278364;0.652421157084177;weR
4;14;0.563751684349054;0.711126616507352;0.612876661735153;bpF
4;15;0.563751684349054;0.711126616507352;0.612876661735153;weR
4;16;0.563751684349054;0.711126616507352;0.612876661735153;weR
4;17;0.622854687460635;0.711126616507352;0.711126616507352;beF
4;2;0.696733433347568;0.0831186823532455;0.361511155410322;bpF
4;3;0.479075283445976;0.0831186823532455;0.51892972594904;beF
4;4;0.479075283445976;0.0831186823532455;0.51892972594904;weR
4;5;0.696733433347568;0.0831186823532455;0.361511155410322;beR
4;6;0.814371135439996;0.24832992066157;0.476601754750874;bpF
4;7;0.479075283445976;0.24832992066157;0.483800203622658;beF
4;8;0.814371135439996;0.24832992066157;0.476601754750874;beR
4;9;0.814371135439996;0.24832992066157;0.476601754750874;weR
4;10;0.479075283445976;0.24832992066157;0.483800203622658;beR
4;11;0.479075283445976;0.24832992066157;0.483800203622658;weR
4;12;0.724580043089124;0.247303773620652;0.247303773620652;bpF
4;13;0.78652452569844;0.247303773620652;0.516914149659546;beF
4;14;0.78652452569844;0.247303773620652;0.516914149659546;weR
4;15;0.724580043089124;0.247303773620652;0.247303773620652;beR
4;16;0.78652452569844;0.247303773620652;0.516914149659546;beR
4;17;0.696733433347568;0.0831186823532455;0.361511155410322;bpR
4;18;0.479075283445976;0.0831186823532455;0.51892972594904;beF
4;2;0.896206043126692;0.579265477249538;0.668052821672522;bpF
4;3;0.786524530271323;0.579265477249538;0.68289500376043;beF
4;4;0.786524530271323;0.579265477249538;0.68289500376043;weR
4;5;0.896206043126692;0.579265477249538;0.668052821672522;beR
4;6;0.47793868433027;0.0;0.825168799601907;bpF
4;7;0.47793868433027;0.0;0.825168799601907;weR
4;8;0.896206043126692;0.0;0.845627510518491;beF
4;9;0.896206043126692;0.0;0.845627510518491;weR
4;10;0.47793868433027;0.0;0.825168799601907;beR
4;11;0.47793868433027;0.0;0.825168799601907;weR
4;12;0.47793868433027;0.0;0.825168799601907;weR
4;13;0.47793868433027;0.0;0.825168799601907;weR
4;14;0.896206043126692;0.0;0.845627510518491;beR
4;15;0.384169504220192;0.0651609584450985;0.255984118757316;bpF
4;16;0.384169504220192;0.0651609584450985;0.255984118757316;weR
4;17;0.8802937103814;0.0651609584450985;0.472727334413249;beF
4;18;0.384169504220192;0.0651609584450985;0.255984118757316;beR
4;19;0.384169504220192;0.0651609584450985;0.255984118757316;weR
4;20;0.8802937103814;0.0651609584450985;0.472727334413249;beR
4;21;0.384169504220192;0.0651609584450985;0.255984118757316;beR
4;22;0.47793868433027;0.0;0.825168799601907;bpR
4;23;0.896206043126692;0.579265477249538;0.668052821672522;bpR
4;24;0.786524530271323;0.579265477249538;0.68289500376043;beF
4;25;0.8802937103814;0.0651609584450985;0.472727334413249;bpR
4;1;0.189811558451567;0.545402306742844;0.386712325542815;bpF
4;2;0.771748778350207;0.545402306742844;0.639036670734433;beF
4;3;0.189811558451567;0.545402306742844;0.386712325542815;beR
4;4;0.771748778350207;0.545402306742844;0.639036670734433;beR
4;5;0.189811558451567;0.545402306742844;0.386712325542815;beR
4;6;0.189811558451567;0.545402306742844;0.386712325542815;weR
4;7;0.771748778350207;0.545402306742844;0.639036670734433;beR
4;8;0.687072363728481;0.554637700296459;0.629660115105257;bpF
4;9;0.687072363728481;0.554637700296459;0.629660115105257;weR
4;10;0.189811558451567;0.554637700296459;0.392869254578558;beF
4;11;0.189811558451567;0.554637700296459;0.392869254578558;weR
4;12;0.748448551352827;0.701891202310986;0.727829116448275;bpF
4;13;0.748448551352827;0.701891202310986;0.727829116448275;weR
4;14;0.748448551352827;0.701891202310986;0.727829116448275;weR
4;15;0.748448551352827;0.701891202310986;0.727829116448275;weR
4;16;0.710372590725861;0.701891202310986;0.743362601113195;beF
4;17;0.748448551352827;0.701891202310986;0.727829116448275;beR
4;18;0.710372590725861;0.701891202310986;0.743362601113195;beR
4;19;0.748448551352827;0.701891202310986;0.727829116448275;beR
4;20;0.710372590725861;0.701891202310986;0.743362601113195;beR
4;21;0.189811558451567;0.545402306742844;0.386712325542815;bpR
4;1;0.554658920003923;0.855814715826907;0.705236817915415;bpF
4;2;0.554658920003923;0.855814715826907;0.705236817915415;weR
4;3;0.675706406868041;0.855814715826907;0.845599410418574;beF
4;4;0.675706406868041;0.855814715826907;0.845599410418574;weR
4;5;0.675706406868041;0.855814715826907;0.845599410418574;weR
4;6;0.675706406868041;0.855814715826907;0.845599410418574;weR
4;7;0.660930653803704;0.854788556400339;0.69108458368189;bpF
4;8;0.630242563421193;0.854788556400339;0.718362892722372;beF
4;9;0.630242563421193;0.854788556400339;0.718362892722372;weR
4;10;0.630242563421193;0.854788556400339;0.718362892722372;weR
4;11;0.675706406868041;0.472032097656498;0.648600448629202;bpF
4;12;0.675706406868041;0.472032097656498;0.648600448629202;weR
4;13;0.675706406868041;0.472032097656498;0.648600448629202;weR
4;14;0.736514297220975;0.472032097656498;0.472032097656498;beF
4;15;0.736514297220975;0.472032097656498;0.472032097656498;weR
4;16;0.675706406868041;0.472032097656498;0.648600448629202;beR
4;17;0.736514297220975;0.472032097656498;0.472032097656498;beR
4;18;0.675706406868041;0.472032097656498;0.648600448629202;beR
4;1;0.886545005517783;0.47716287827514;0.49800951051082;bpF
4;2;0.842786031020757;0.47716287827514;0.606804004856139;beF
4;3;0.886545005517783;0.47716287827514;0.49800951051082;beR
4;4;0.912118394163514;0.448943576615508;0.632318380652045;bpF
4;5;0.912118394163514;0.448943576615508;0.632318380652045;weR
4;6;0.842786031020757;0.448943576615508;0.587991137083051;beF
4;7;0.825168799601907;0.761408296295608;0.456287788135413;bpF
4;8;0.825168799601907;0.761408296295608;0.456287788135413;weR
4;9;0.942806497121452;0.761408296295608;0.882340430179504;beF
4;10;0.825168799601907;0.761408296295608;0.456287788135413;beR
4;11;0.825168799601907;0.761408296295608;0.456287788135413;weR
4;12;0.825168799601907;0.761408296295608;0.456287788135413;weR
4;13;0.942806497121452;0.761408296295608;0.882340430179504;beR
4;14;0.825168799601907;0.761408296295608;0.456287788135413;beR
4;15;0.825168799601907;0.761408296295608;0.456287788135413;weR
4;17;0.842786031020757;0.47716287827514;0.606804004856139;bpR
4;2;0.974631180903565;0.674184967978987;0.824408074441276;bpF
4;3;0.974631180903565;0.674184967978987;0.824408074441276;weR
4;4;0.824032200486201;0.236016040571148;0.593105206826579;bpF
4;5;0.750721749584238;0.236016040571148;0.579153179913208;beF
4;6;0.824032200486201;0.236016040571148;0.593105206826579;beR
4;7;0.750721749584238;0.721388177744637;0.736054963664438;bpF
4;8;0.750721749584238;0.721388177744637;0.736054963664438;weR
4;9;0.767202386460266;0.721388177744637;0.744295282102451;beF
4;10;0.750721749584238;0.721388177744637;0.736054963664438;beR
4;11;0.750721749584238;0.721388177744637;0.736054963664438;weR
4;12;0.767202386460266;0.721388177744637;0.744295282102451;beR
4;13;0.767202386460266;0.721388177744637;0.744295282102451;weR
4;14;0.767202386460266;0.721388177744637;0.744295282102451;weR
4;15;0.616603406042901;0.674184967978987;0.627902240051128;bpR
4;1;0.82289561051626;0.692655794307445;0.788352488513044;bpF
4;2;0.68309428511504;0.692655794307445;0.779259719976104;beF
4;3;0.413720998916659;0.780905267600708;0.595239991888836;bpF
4;4;0.413720998916659;0.780905267600708;0.595239991888836;weR
4;5;0.975767780019271;0.780905267600708;0.87833652380999;beF
4;6;0.975767780019271;0.780905267600708;0.87833652380999;weR
4;7;0.413720998916659;0.780905267600708;0.595239991888836;beR
4;9;0.999067988725121;0.0;0.611488714595107;bpF
4;10;0.82289561051626;0.0;0.979745876924242;beF
4;11;0.82289561051626;0.0;0.979745876924242;weR
4;12;0.82289561051626;0.0;0.979745876924242;weR
4;13;0.999067988725121;0.0;0.611488714595107;beR
4;14;0.999067988725121;0.0;0.611488714595107;weR
4;15;0.999067988725121;0.0;0.611488714595107;weR
4;16;0.999067988725121;0.0;0.611488714595107;weR
4;17;0.999067988725121;0.0;0.611488714595107;weR
4;18;0.82289561051626;0.0;0.979745876924242;beR
4;19;0.82289561051626;0.0;0.979745876924242;weR
4;2;0.692755350161245;0.0;0.826305398717612;bpF
4;3;0.692755350161245;0.0;0.826305398717612;weR
4;4;0.692755350161245;0.0;0.826305398717612;weR
4;5;0.659794062690543;0.0;0.639903628467398;beF
4;6;0.29778819549779;0.316569357386375;0.316569357386375;bpF
4;7;0.659794062690543;0.316569357386375;0.424347447746716;beF
4;8;0.659794062690543;0.316569357386375;0.424347447746716;weR
4;9;0.29778819549779;0.316569357386375;0.316569357386375;beR
4;10;0.29778819549779;0.316569357386375;0.316569357386375;weR
4;11;0.659794062690543;0.316569357386375;0.424347447746716;beR
4;12;0.281307549475998;0.657766470825042;0.657766470825042;bpF
4;13;0.281307549475998;0.657766470825042;0.657766470825042;weR
4;14;0.281307549475998;0.657766470825042;0.657766470825042;weR
4;15;0.281307549475998;0.657766470825042;0.657766470825042;weR
4;16;0.709235996183037;0.657766470825042;0.713946113455899;beF
4;17;0.709235996183037;0.657766470825042;0.713946113455899;weR
4;18;0.709235996183037;0.657766470825042;0.713946113455899;weR
4;19;0.659794062690543;0.0;0.639903628467398;bpR
4;20;0.692755350161245;0.0;0.826305398717612;beF
4;21;0.692755350161245;0.0;0.826305398717612;weR
4;22;0.659794062690543;0.0;0.639903628467398;beR
5;1;0.0;0.0;0.71771402136401;bpF
5;2;0.0;0.471283632038284;0.635570558255435;beF
5;3;0.0;0.471283632038284;0.635570558255435;weR
5;4;0.0;0.0;0.71771402136401;beR
5;5;0.0;0.471283632038284;0.635570558255435;beR
5;6;0.0;0.471283632038284;0.635570558255435;weR
5;7;0.0;0.471283632038284;0.635570558255435;weR
5;8;0.0;0.0;0.71771402136401;beR
5;9;0.591538858638938;0.278245768643701;0.487107828640525;bpF
5;10;0.591538858638938;0.278245768643701;0.487107828640525;weR
5;11;0.591538858638938;0.0;0.591538858638938;beF
5;12;0.591538858638938;0.278245768643701;0.487107828640525;beR
5;13;0.591538858638938;0.278245768643701;0.487107828640525;weR
5;14;0.591538858638938;0.278245768643701;0.487107828640525;weR
5;15;0.0101434983819003;0.471283632038284;0.451005501979238;bpF
5;16;0.0101434983819003;0.471283632038284;0.451005501979238;weR
5;17;0.0101434983819003;0.471283632038284;0.451005501979238;weR
5;18;0.0101434983819003;0.278245768643701;0.354486570281947;beF
5;19;0.0101434983819003;0.471283632038284;0.451005501979238;beR
5;20;0.0101434983819003;0.278245768643701;0.354486570281947;beR
5;21;0.0;0.471283632038284;0.635570558255435;bpR
5;22;0.0;0.471283632038284;0.635570558255435;weR
5;23;0.0101434983819003;0.278245768643701;0.354486570281947;bpR
5;24;0.0101434983819003;0.278245768643701;0.354486570281947;weR
5;25;0.0101434983819003;0.471283632038284;0.451005501979238;beF
5;26;0.0;0.471283632038284;0.635570558255435;bpR
5;27;0.0101434983819003;0.278245768643701;0.354486570281947;bpR
5;1;0.674830952930334;0.419434601452081;0.528757165429722;bpF
5;2;0.674830952930334;0.365990244419244;0.556696268902124;beF
5;3;0.674830952930334;0.365990244419244;0.556696268902124;weR
5;4;0.674830952930334;0.419434601452081;0.528757165429722;beR
5;5;0.674830952930334;0.419434601452081;0.528757165429722;weR
5;6;0.674830952930334;0.419434601452081;0.528757165429722;weR
5;7;0.674830952930334;0.365990244419244;0.556696268902124;beR
5;8;0.145390075345883;0.644379577872896;0.644379577872896;bpF
5;9;0.145390075345883;0.0006540759482281;0.0006540759482281;beF
5;10;0.145390075345883;0.0006540759482281;0.0006540759482281;weR
5;11;0.145390075345883;0.0006540759482281;0.0006540759482281;weR
5;12;0.145390075345883;0.0006540759482281;0.0006540759482281;weR
5;13;0.145390075345883;0.644379577872896;0.644379577872896;beR
5;14;0.145390075345883;0.644379577872896;0.644379577872896;weR
5;15;0.145390075345883;0.644379577872896;0.644379577872896;weR
5;16;0.145390075345883;0.0006540759482281;0.0006540759482281;beR
5;17;0.612155713103098;0.450544028789858;0.558285151665352;bpF
5;18;0.612155713103098;0.365990244419244;0.530100556875147;beF
5;19;0.612155713103098;0.365990244419244;0.530100556875147;weR
5;20;0.612155713103098;0.365990244419244;0.530100556875147;weR
5;21;0.612155713103098;0.450544028789858;0.558285151665352;beR
5;22;0.612155713103098;0.450544028789858;0.558285151665352;weR
5;23;0.612155713103098;0.365990244419244;0.530100556875147;beR
5;24;0.612155713103098;0.450544028789858;0.558285151665352;beR
5;1;0.127247233596369;0.592530565740198;0.415994596323212;bpF
5;2;0.127247233596369;0.303771434673965;0.223488508945724;beF
5;3;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;4;0.127247233596369;0.592530565740198;0.415994596323212;beR
5;5;0.127247233596369;0.303771434673965;0.223488508945724;beR
5;6;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;7;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;8;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;9;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;10;0.127247233596369;0.303771434673965;0.223488508945724;weR
5;11;0.288883396749869;0.247934033412988;0.253242294888132;bpF
5;12;0.288883396749869;0.457723125369593;0.356809775497649;beF
5;13;0.288883396749869;0.247934033412988;0.253242294888132;beR
5;14;0.288883396749869;0.247934033412988;0.253242294888132;weR
5;15;0.288883396749869;0.247934033412988;0.253242294888132;weR
5;16;0.542058405270614;0.555837414804245;0.546651408448491;bpF
5;17;0.542058405270614;0.592530565740198;0.567294485505406;beF
5;18;0.542058405270614;0.555837414804245;0.546651408448491;beR
5;19;0.542058405270614;0.555837414804245;0.546651408448491;weR
5;20;0.542058405270614;0.592530565740198;0.567294485505406;beR
5;21;0.542058405270614;0.592530565740198;0.567294485505406;weR
5;22;0.542058405270614;0.592530565740198;0.567294485505406;weR
5;23;0.542058405270614;0.555837414804245;0.546651408448491;beR
5;1;0.645142687545186;0.385134501965206;0.515138594755196;bpF
5;2;0.645142687545186;0.385134501965206;0.515138594755196;weR
5;3;0.645142687545186;0.0;0.645142687545186;beF
5;4;0.645142687545186;0.0;0.645142687545186;weR
5;5;0.645142687545186;0.385134501965206;0.515138594755196;beR
5;6;0.645142687545186;0.385134501965206;0.515138594755196;weR
5;7;0.645142687545186;0.385134501965206;0.515138594755196;weR
5;8;0.645142687545186;0.385134501965206;0.515138594755196;weR
5;9;0.645142687545186;0.0;0.645142687545186;beR
5;10;0.645142687545186;0.0;0.645142687545186;weR
5;11;0.551129816191601;0.0;0.283935351413036;bpF
5;12;0.551129816191601;0.0;0.283935351413036;weR
5;13;0.551129816191601;0.0;0.283935351413036;weR
5;14;0.551129816191601;0.0;0.283935351413036;beF
5;15;0.551129816191601;0.0;0.283935351413036;weR
5;16;0.551129816191601;0.0;0.283935351413036;beR
5;17;0.551129816191601;0.0;0.283935351413036;beR
5;18;0.551129816191601;0.0;0.283935351413036;beR
5;19;0.551129816191601;0.0;0.283935351413036;weR
5;20;0.451344229702276;0.721754274489363;0.541480911297972;bpF
5;21;0.451344229702276;0.721754274489363;0.541480911297972;weR
5;22;0.451344229702276;0.0485147294410482;0.3170677296152;beF
5;23;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;24;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;25;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;26;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;27;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;28;0.451344229702276;0.0485147294410482;0.3170677296152;weR
5;1;0.692973794679848;0.744886905117077;0.744886905117077;bpF
5;2;0.825746342339569;0.0;0.825746342339569;bpF
5;3;0.825746342339569;0.0;0.825746342339569;weR
5;4;0.825746342339569;0.0;0.825746342339569;weR
5;5;0.825746342339569;0.0;0.825746342339569;weR
5;6;0.825746342339569;0.0;0.825746342339569;weR
5;7;0.825746342339569;0.56860024942403;0.740030978034389;beF
5;8;0.825746342339569;0.56860024942403;0.740030978034389;weR
5;9;0.825746342339569;0.0;0.825746342339569;beR
5;10;0.825746342339569;0.0;0.825746342339569;weR
5;11;0.825746342339569;0.0;0.825746342339569;weR
5;12;0.890895594881451;0.938722458211746;0.906837882658216;bpF
5;13;0.890895594881451;0.938722458211746;0.906837882658216;weR
5;14;0.890895594881451;0.551051352022408;0.777614180595103;beF
5;15;0.890895594881451;0.938722458211746;0.906837882658216;beR
5;16;0.890895594881451;0.551051352022408;0.777614180595103;beR
5;17;0.890895594881451;0.551051352022408;0.777614180595103;weR
5;18;0.890895594881451;0.938722458211746;0.906837882658216;beR
5;19;0.890895594881451;0.551051352022408;0.777614180595103;beR
5;20;0.692973794679848;0.744886905117077;0.744886905117077;bpR
5;21;0.692973794679848;0.744886905117077;0.744886905117077;weR
5;22;0.692973794679848;0.744886905117077;0.744886905117077;weR
5;23;0.692973794679848;0.744886905117077;0.744886905117077;weR
5;24;0.692973794679848;0.56860024942403;0.56860024942403;beF
5;1;0.575870046193687;0.606888754888037;0.596327445877694;bpF
5;2;0.575870046193687;0.606888754888037;0.596327445877694;weR
5;3;0.575870046193687;0.780782373573881;0.683274255220616;beF
5;4;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;5;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;6;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;7;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;8;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;9;0.575870046193687;0.780782373573881;0.683274255220616;weR
5;10;0.575870046193687;0.606888754888037;0.596327445877694;beR
5;11;0.556077864846357;0.606888754888037;0.438814658262119;bpF
5;12;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;13;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;14;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;15;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;16;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;17;0.556077864846357;0.606888754888037;0.438814658262119;weR
5;18;0.556077864846357;0.51595355561451;0.434215890955074;beF
