type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
saccade;469267;0;4;0.237981;11.021.383;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469271;7;26;0.237981;11.021.383;27;2;1;2;0.120149934456459;0.435997232478767;0.269955345863633;212.014.993.445.646;128.404.109.698.647;220.209.551.572.146;p3F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;469297;0;13;2.026.641;7.774.713;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469310;8;102;2.026.641;7.774.713;27;2;1;3;0.72553859005662;0.435997232478767;0.629024804197336;272.553.859.005.662;128.404.109.698.647;350.478.984.352.154;p3O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;beF;be;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;469412;0;10;218.292;-175.573.484;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469422;9;31;218.292;-175.573.484;27;2;1;2;0.120149934456459;0.435997232478767;0.269955345863633;212.014.993.445.646;128.404.109.698.647;220.209.551.572.146;p3F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;beR;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1beR;Cor2beR;Cor1beR;Cor1beR;Cor2beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;469453;0;16;83.851;-178.879.472;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469469;10;205;83.851;-178.879.472;27;2;2;3;0.72553859005662;0.253065425419745;0.489302007738182;272.553.859.005.662;225.306.542.541.974;448.930.200.773.818;p1P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;469674;0;19;9.572.226;1.063.434;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469693;11;26;9.572.226;1.063.434;27;2;1;3;0.72553859005662;0.435997232478767;0.629024804197336;272.553.859.005.662;128.404.109.698.647;350.478.984.352.154;p3O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;469719;0;8;0.855741;16.687.218;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;469871;0;26;0;0;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;469938;0;4;0.293673;-1.776.352;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;469942;12;94;0.293673;-1.776.352;27;2;2;3;0.72553859005662;0.253065425419745;0.489302007738182;272.553.859.005.662;225.306.542.541.974;448.930.200.773.818;p1P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;470036;0;11;2.185.129;-178.636.551;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470047;13;99;2.185.129;-178.636.551;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;beF;be;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;470146;0;9;0.878269;174.939.875;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470155;14;56;0.878269;174.939.875;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470211;0;18;10.999.292;-44.786.057;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470229;15;45;10.999.292;-44.786.057;27;2;1;2;0.146128291802934;0.00818223760468411;0.0560478484265919;214.612.829.180.293;100.818.223.760.468;207.715.526.470.381;p2P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor2bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;470274;0;9;1.823.316;-148.150.475;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470283;16;68;1.823.316;-148.150.475;27;2;1;1;0.252361246443192;0.00818223760468411;0.00818223760468411;225.236.124.644.319;100.818.223.760.468;113.027.174.202.394;p2O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;beF;be;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1beF;Cor1beF;Cor1beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;470351;0;7;0.657226;-146.308.186;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470358;17;57;0.657226;-146.308.186;27;2;1;1;0.252361246443192;0.00818223760468411;0.00818223760468411;225.236.124.644.319;100.818.223.760.468;113.027.174.202.394;p2O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470415;0;24;9.699.585;119.207.456;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470439;18;57;9.699.585;119.207.456;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;470496;0;7;0.799207;164.393.752;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470503;19;83;0.799207;164.393.752;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470586;0;4;0.271529;-10.893.379;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470590;20;80;0.271529;-10.893.379;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470670;0;8;114.332;145.896.907;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470678;21;45;114.332;145.896.907;27;2;2;1;0.278339603789666;0.253065425419745;0.253065425419745;227.833.960.378.967;225.306.542.541.974;226.570.251.460.471;p1F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470723;0;11;3.767.356;-7.902.837;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470734;22;42;3.767.356;-7.902.837;27;2;2;3;0.72553859005662;0.253065425419745;0.489302007738182;272.553.859.005.662;225.306.542.541.974;448.930.200.773.818;p1P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;beF;be;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor2beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;470776;0;15;8.921.164;-60.843.703;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470791;23;42;8.921.164;-60.843.703;27;2;1;2;0.146128291802934;0.00818223760468411;0.0560478484265919;214.612.829.180.293;100.818.223.760.468;207.715.526.470.381;p2P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;470833;0;7;0.970146;-35.041.725;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470840;24;23;0.970146;-35.041.725;27;2;1;2;0.146128291802934;0.00818223760468411;0.0560478484265919;214.612.829.180.293;100.818.223.760.468;207.715.526.470.381;p2P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;470863;0;16;8.903.659;72.809.698;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470879;25;63;8.903.659;72.809.698;27;2;1;2;0.120149934456459;0.435997232478767;0.269955345863633;212.014.993.445.646;128.404.109.698.647;220.209.551.572.146;p3F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1bpR;Cor2bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;470942;0;5;0.378255;-140.974.187;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;470947;26;86;0.378255;-140.974.187;27;2;1;2;0.120149934456459;0.435997232478767;0.269955345863633;212.014.993.445.646;128.404.109.698.647;220.209.551.572.146;p3F;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor2;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor2weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;471033;0;30;775.047;176.847.272;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;471063;27;48;775.047;176.847.272;27;2;2;3;0.72553859005662;0.253065425419745;0.489302007738182;272.553.859.005.662;225.306.542.541.974;448.930.200.773.818;p1P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2bpR;Cor2bpR;Cor2bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;471111;0;4;0.261422;-152.799.182;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;471115;28;170;0.261422;-152.799.182;27;2;2;3;0.72553859005662;0.253065425419745;0.489302007738182;272.553.859.005.662;225.306.542.541.974;448.930.200.773.818;p1P;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor2;Cor2;Cor2;Cor1;Cor2;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;471285;0;16;8.452.273;-74.046.971;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;471301;29;74;8.452.273;-74.046.971;27;2;1;1;0.252361246443192;0.00818223760468411;0.00818223760468411;225.236.124.644.319;100.818.223.760.468;113.027.174.202.394;p2O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;bpR;bp;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1bpR;Cor1bpR;Cor1bpR;Cor1bpR;Cor2bpR;Cor1bpR;[];[];[];[];[];[];[];[];[]
saccade;471375;0;6;0.579782;9.739.479;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;12;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;471381;30;55;0.579782;9.739.479;27;2;1;1;0.252361246443192;0.00818223760468411;0.00818223760468411;225.236.124.644.319;100.818.223.760.468;113.027.174.202.394;p2O;58;43;56;106.469.540.049.576;708.816.947.893.935;827.522.621.138.047;686.469.540.049.576;488.725.203.950.009;782.597.371.999.793;2;12;weR;we;Cor1;Cor1;Cor1;Cor1;Cor2;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor2weR;Cor1weR;[];[];[];[];[];[];[];[];[]
EventOnset;475.198.875;0;0;0;0;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor2;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1;Cor2;Cor2
saccade;475329;0;10;1.958.356;18.974.209;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475339;1;107;1.958.356;18.974.209;28;1;1;2;0.688426641391535;0.313263423861626;0.574196552353538;170.466.311.659.949;115.721.616.016.133;343.093.963.838.041;p1P;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;bpF;bp;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;475446;0;7;0.84131;-88.696.358;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475453;2;56;0.84131;-88.696.358;28;1;1;2;0.688426641391535;0.313263423861626;0.574196552353538;170.466.311.659.949;115.721.616.016.133;343.093.963.838.041;p1P;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;475509;0;10;2.273.465;166.385.724;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;475585;0;25;0;0;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;475660;0;16;9.325.362;-140.861;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475676;3;30;9.325.362;-140.861;28;1;2;1;0.450910172174682;0.175334017684858;0.159877355251009;1.289.937.101.279;217.533.401.768.486;323.263.555.948.193;p3F;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;bpF;bp;Cor1;Cor2;Cor1;Cor2;Cor2;Cor2;Cor1bpF;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;475706;0;6;109.786;-12.886.246;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475712;4;70;109.786;-12.886.246;28;1;2;1;0.450910172174682;0.175334017684858;0.159877355251009;1.289.937.101.279;217.533.401.768.486;323.263.555.948.193;p3F;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;weR;we;Cor1;Cor2;Cor1;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;475782;0;10;2.865.573;-179.971.754;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475792;5;72;2.865.573;-179.971.754;28;1;2;2;0.688426641391535;0.175334017684858;0.439998567142176;170.466.311.659.949;217.533.401.768.486;443.999.856.714.218;p3O;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;475864;0;16;881.065;11.971.821;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475880;6;34;881.065;11.971.821;28;2;1;3;0.487094323429629;0.313263423861626;0.429150690240295;248.709.432.342.963;115.721.616.016.133;332.215.524.179.548;p1F;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;bpR;bp;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;Cor2bpR;[];[];[];[];[];[];[];[];[]
saccade;475914;0;5;0.620696;136.981.216;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475919;7;30;0.620696;136.981.216;28;2;1;3;0.487094323429629;0.313263423861626;0.429150690240295;248.709.432.342.963;115.721.616.016.133;332.215.524.179.548;p1F;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;475949;0;4;0.132412;-93.680.256;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;475953;8;18;0.132412;-93.680.256;28;2;1;3;0.487094323429629;0.313263423861626;0.429150690240295;248.709.432.342.963;115.721.616.016.133;332.215.524.179.548;p1F;40;39;57;163.125.569.080.757;868.370.902.858.478;125.632.892.332.914;555.146.500.323.069;44.276.969.256.467;95.395.809.644.387;2;13;weR;we;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;475971;0;19;10.764.494;-49.041.232;28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
