ppNum,NrmzMeanConfPair,NrmzMeanConfEvent,NrmzMeanConfDetail,N_eNrmzMeanConfPair,N_eNrmzMeanConfEvent,N_eNrmzMeanConfDetail,iEvent,iBlock
,0.79435061,0.395213885,0.719163962,0.411490535,0.272016038,0.376173401,7,1
12,0.715089296,0.291209878,0.43831325,0.391132988,0.401944287,0.434778085,8,1
,0.714361738,0.548785572,0.769948947,0.324526249,0.349127307,0.39550786,9,1
12,0.602983151,0.408030231,0.59885393,0.368767127,0.426846536,0.287507036,10,1
,0.727433846,0.226530043,0.698571219,0.409382711,0.40027744,0.384621635,11,1
12,0.329571766,0.528251897,0.50043792,0.384943065,0.400511351,0.423022645,12,1
,0.882385587,0.448740983,0.765171947,0.351206954,0.390935256,0.427094281,13,1
12,0.685499056,0.286680726,0.514276151,0.365350975,0.340392613,0.416342086,14,1
,0.44891258,0.092019884,0.314185153,0.384648573,0.416183515,0.411471409,15,1
12,0.744526599,0.471923268,0.653658822,0.394299964,0.366120754,0.401519767,16,2
,0.494698228,0.70709214,0.630992493,0.330639048,0.392946009,0.395065529,17,2
12,0.784899859,0.405938178,0.721262175,0.381665221,0.395662009,0.333530695,18,2
,0.833356774,0.309618866,0.560156499,0.318329975,0.38303262,0.399525324,19,2
12,0.70991447,0.141782046,0.531643538,0.358054434,0.420438288,0.365824497,20,2
,0.737235519,0.475471882,0.632907703,0.406442558,0.321145977,0.407966067,21,2
12,0.589265625,0.375129575,0.497337404,0.362019703,0.426944165,0.392337626,22,2
,0.478101674,0.248795198,0.655245967,0.402687075,0.406082835,0.35512878,23,2
12,0.758165174,0.678570086,0.726457171,0.370136148,0.364482032,0.370828965,24,2
,0.712730527,0.514687684,0.568360617,0.357803331,0.351977334,0.399787783,25,2
,0.697736553,0.295160438,0.612535296,0.408307645,0.429553967,0.37316037,26,2
,0.489782045,0.286120212,0.378982871,0.421886994,0.410296494,0.402407789,27,2
12,0.619155135,0.502495981,0.507410389,0.382580793,0.345612336,0.396835714,28,2
,0.567313526,0.604081065,0.488470408,0.411725296,0.371707938,0.36374429,29,2
12,0.671856363,0.569407908,0.630433102,0.351261439,0.385326174,0.406855175,30,2
,0.777973973,0.16034194,0.675207548,0.379592834,0.412621139,0.377597641,31,3
12,0.59761456,0.388556401,0.426914526,0.37453867,0.349802435,0.395122327,32,3
,0.594117644,0.08278344,0.28434774,0.411867502,0.376449028,0.401005392,33,3
12,0.732607779,0.655522966,0.703520514,0.382019368,0.399812078,0.41134364,34,3
,0.737516159,0.572153127,0.663676724,0.385902134,0.365892574,0.324105464,35,3
12,0.762613024,0,0.568556311,0.369151712,0,0.305243221,36,3
,0.47681044,0.391401295,0.436230154,0.38798677,0.408810954,0.380446783,37,3
12,0.785142654,0.53057963,0.548871345,0.34546262,0.344118852,0.367526209,38,3
,0.773430717,0.270066927,0.765872051,0.37037353,0.321599788,0.375484679,39,3
,0.777186986,0.430074351,0.574221857,0.409278867,0.352865793,0.339370874,40,3
,0.411151456,0.467333205,0.415892692,0.427269437,0.397530039,0.407388563,41,3
12,0.605145545,0.523828991,0.580045997,0.396265606,0.350880531,0.384105789,42,3
,0.768374011,0.581982521,0.68179474,0.323274323,0.343893275,0.35850558,43,3
12,0.810998597,0.680526721,0.737963468,0.377878184,0.346919262,0.283895061,44,3
,0.762645671,0.932595365,0.896608784,0.367239581,0.371542301,0.40037663,45,3
12,0.222393061,0.322219335,0.368605855,0.378984281,0.431465028,0.387022602,46,4
,0.370227998,0.350151192,0.286547613,0.359380569,0.362094704,0.405985049,47,4
12,0.548768504,0.3828117,0.476470145,0.380226638,0.412326801,0.36657548,48,4
,0.417410516,0.381025814,0.420291011,0.378606988,0.382076519,0.398105913,49,4
12,0.706297813,0.329250918,0.56736817,0.396525,0.390532844,0.312611055,50,4
,0.600421211,0.304324539,0.403295036,0.361115631,0.407124984,0.388076181,51,4
12,0.284506757,0.131820944,0.40691178,0.380533948,0.408611488,0.381653912,52,4
,0.570180869,0.325930201,0.462581334,0.392663166,0.385650886,0.339895516,53,4
12,0.400890088,0.434353677,0.488774472,0.392348898,0.407112073,0.375005761,54,4
,0.548218472,0.371009429,0.471905258,0.400824538,0.425029322,0.365467135,55,4
12,0.391921798,0.598021657,0.543254615,0.363141105,0.337943644,0.406974602,56,4
,0.334078263,0.611387387,0.542768035,0.384439306,0.410212666,0.403520294,57,4
12,0.733799423,0.453101935,0.540023854,0.399272945,0.38078377,0.361244266,58,4
,0.68259905,0.353029381,0.353029381,0.402336421,0.374286156,0.374286156,59,4
12,0.845050255,0.297666765,0.763646827,0.326978603,0.41346297,0.40110717,60,4
,0.491319444,0.134725795,0.453377264,0.392079567,0.390610965,0.378336173,1,1
13,0.44464699,0.272613583,0.345239961,0.415437679,0.390385805,0.411659811,2,1
,0.436510947,0.072096159,0.293140931,0.385292594,0.4220838,0.350585485,3,1
13,0.49642857,0.229296766,0.362862668,0.384354256,0.403859262,0.398857828,4,1
,0.407314817,0.24739831,0.301388957,0.409943969,0.333327245,0.388053984,5,1
13,0.45148148,0.101636319,0.377321609,0.346936942,0.358561376,0.381127539,6,1
,0.361342592,0.157830748,0.29350531,0.404687819,0.419079617,0.393585216,7,1
,0.474452864,0.276774189,0.404245939,0.297106383,0.419874623,0.34578902,8,1
13,0.629143518,0.161260647,0.39804386,0.395648283,0.426759612,0.40843625,9,1
,0.482330247,0.145263775,0.337869607,0.312406083,0.426125505,0.342167886,10,1
13,0.483192432,0.194178626,0.364650341,0.364697295,0.389755666,0.444626355,11,1
,0.362037035,0.042094661,0.299726671,0.392051685,0.5,0.432841875,12,1
13,0.621709655,0.213003792,0.425352361,0.361712647,0.436525229,0.33376307,13,1
,0.48666986,0.086925189,0.330670548,0.402946806,0.345472205,0.433339479,14,1
13,0.522767857,0.226747254,0.391103105,0.391419418,0.37632312,0.399053012,15,1
,0.574579123,0.318297916,0.46315526,0.38314475,0.381171004,0.353578195,16,2
13,0.370171953,0.375614873,0.397365824,0.378269256,0.38990933,0.383298873,17,2
,0.404772086,0.409935232,0.466332028,0.382954229,0.391525911,0.361331937,18,2
13,0.550124644,0.551056257,0.572471911,0.360778456,0.402236091,0.413595407,19,2
,0.528028548,0.399363843,0.506988363,0.409948,0.391377451,0.371620978,20,2
13,0.278416345,0.362143392,0.298797119,0.392088948,0.369211441,0.379916791,21,2
,0.458574075,0.238408091,0.334374212,0.392550172,0.342470447,0.402133448,22,2
13,0.476031144,0.33330528,0.373692572,0.356405918,0.392936408,0.371628269,23,2
,0.435708538,0.365273075,0.330720733,0.369725192,0.370384625,0.443244322,24,2
,0.290545817,0.354554139,0.367329883,0.359271807,0.403557912,0.418482024,25,2
,0.391981477,0.260917092,0.311067935,0.443143059,0.376904722,0.420385349,26,2
13,0.323806041,0.189972213,0.36153094,0.383658061,0.334533512,0.36042827,27,2
,0.289907409,0.405638034,0.305920537,0.375583241,0.375485144,0.426608394,28,2
13,0.508101849,0.365677573,0.445992607,0.355958533,0.419429267,0.410968885,29,2
,0.535601851,0.350434454,0.438515149,0.402289246,0.416629877,0.377566841,30,2
13,0.754668214,0.85101261,0.830166,0.438459958,0.345112884,0.383136443,31,3
,0.75050322,0.271045028,0.645789521,0.418570048,0.442654861,0.409426992,32,3
13,0.702995641,0.314513285,0.4537194,0.360771096,0.425476386,0.421214939,33,3
,0.598197752,0.401050244,0.462373638,0.396019985,0.3611698,0.369459946,34,3
13,0.770467834,0.299047732,0.510464026,0.363386577,0.395924676,0.422482355,35,3
,0.508523962,0.215700923,0.422587391,0.399486531,0.435963976,0.420120239,36,3
,0.502372685,0.233539315,0.319991642,0.40251141,0.353790868,0.401188113,37,3
,0.78944445,0.065437482,0.482117966,0.38122439,0.5,0.382965506,38,3
13,0.779205242,0.026212177,0.610388912,0.368254748,0.5,0.436587321,39,3
,0.762518517,0.545815533,0.659226386,0.400232269,0.380188631,0.411229017,40,3
13,0.707912453,0.203537284,0.353085454,0.418745646,0.374839885,0.444651312,41,3
,0.782936504,0.589335712,0.734958229,0.373498059,0.404791866,0.372105423,42,3
13,0.062333335,0.339754385,0.297571943,0.355389454,0.398073713,0.437669637,43,3
,0.587499995,0.66316534,0.603386557,0.394655368,0.401567045,0.383496407,44,3
13,0.799166664,0.547778665,0.712330698,0.377776118,0.334402264,0.354430141,45,3
,0.917956349,0.250569258,0.736724989,0.407531437,0.426429237,0.384121515,46,4
13,0.560356648,0.202509186,0.283849327,0.381144787,0.371820162,0.401942181,47,4
,0.870152502,0.241781878,0.603755751,0.380242104,0.333744063,0.411528522,48,4
13,0.476099536,0.357210581,0.466059749,0.387764042,0.430247764,0.365471857,49,4
,0.740625003,0.517655579,0.657187465,0.328934398,0.373670678,0.380950557,50,4
13,0.738744211,0.365715601,0.592286735,0.379488459,0.384431835,0.41414883,51,4
,0.695300924,0.196702842,0.529101563,0.346474132,0.420394589,0.394746311,52,4
13,0.857556212,0.219576747,0.749613298,0.368696181,0.404604327,0.417063819,53,4
,0.738796299,0.434564374,0.662448547,0.395858301,0.327642462,0.41161974,54,4
13,0.280735595,0.358697797,0.340426383,0.396609343,0.407151112,0.440212148,55,4
,0.73425926,0.52257036,0.493203369,0.344323537,0.33269143,0.357605379,56,4
13,0.594223981,0.683269304,0.688284714,0.363814033,0.404480019,0.410661023,57,4
,0.40418771,0.457445528,0.463528047,0.417385194,0.347205139,0.347285506,58,4
13,0.704803239,0.379623385,0.487055391,0.386822323,0.441222865,0.389423816,59,4
,0.878542667,0.513889546,0.594401783,0.378749999,0.377969683,0.380179645,60,4
,0.575850334,0.108417545,0.443464572,0.373075714,0.416367669,0.402306174,1,1
,0.453310309,0.218837093,0.251888495,0.386020855,0.444900658,0.434803356,2,1
,0.759302943,0.451974812,0.668551109,0.380991892,0.374058916,0.392136691,3,1
14,0.398726387,0.589366919,0.618602043,0.423900484,0.363953045,0.339411833,4,1
,0.767203586,0.56142445,0.67283418,0.417277733,0.393665389,0.375645129,5,1
14,0.83083171,0.109546542,0.761852871,0.402454966,0.364054501,0.419772569,6,1
,0.778228352,0.692538623,0.739073463,0.350468873,0.381004796,0.407146622,7,1
14,0.774841481,0.161771968,0.391253301,0.398565963,0.384097348,0.293583008,8,1
,0.205964801,0.205255518,0.20501888,0.36167648,0.388834738,0.439175264,9,1
14,0.592807204,0.320473881,0.464110412,0.292333691,0.424019894,0.367387943,10,1
,0.842808526,0.191708138,0.772876935,0.346290009,0.417335003,0.324732767,11,1
14,0.389759585,0.559639613,0.554248332,0.388373963,0.378562417,0.353752287,12,1
,0.751023989,0.291525539,0.695697172,0.403130498,0.395140561,0.372581414,13,1
14,0.847344643,0.888201574,0.857666832,0.323187244,0.423478077,0.33861706,14,1
,0.718486998,0.538713736,0.620579493,0.34724835,0.357343689,0.392037868,15,1
14,0.870655194,0,0.52247414,0.352403513,0,0.3919376,16,2
,0.835153596,0.041737166,0.773718543,0.356613412,0.5,0.375284368,17,2
14,0.705966676,0.32811319,0.551195422,0.390359474,0.377485489,0.350064025,18,2
,0.770189172,0.376719679,0.622132417,0.388446457,0.403028459,0.403629543,19,2
14,0.739212445,0.305343913,0.506927914,0.407524365,0.429234072,0.306851213,20,2
,0.752360826,0.47975129,0.644298377,0.355794074,0.373305215,0.375402191,21,2
14,0.925854825,0.159605969,0.459153962,0.412679915,0.419557655,0.380911197,22,2
,0.862666797,0.658385671,0.754021584,0.318335809,0.320367045,0.35744831,23,2
14,0.690942812,0.217367257,0.256433552,0.359641965,0.430999438,0.3571502,24,2
,0.82090412,0.239002638,0.498486613,0.285542357,0.41276093,0.410801001,25,2
,0.702327114,0.200478301,0.213703466,0.36925743,0.420153731,0.342668503,26,2
,0.763142933,0.230474957,0.443612046,0.332979756,0.419500901,0.355022932,27,2
14,0.83810502,0.675631201,0.702253416,0.275441929,0.371704708,0.413089747,28,2
,0.790952398,0.299164414,0.732194795,0.371026112,0.318322114,0.409622554,29,2
14,0.715378181,0.1903982,0.534563624,0.389918579,0.425263086,0.320376212,30,2
,0.928657074,0.180769713,0.683433931,0.40812736,0.292126656,0.381020304,31,3
14,0.799857107,0.147886048,0.515487126,0.371930525,0.419043527,0.381970649,32,3
,0.732827824,0.235340765,0.590874405,0.406714315,0.421141409,0.331199532,33,3
14,0.796014494,0.087532973,0.652632556,0.351622745,0.4170802,0.384301041,34,3
,0.720888045,0.088587422,0.611552122,0.35315821,0.414003442,0.336986513,35,3
14,0.787139175,0.391567829,0.485581721,0.397644534,0.318072377,0.412681979,36,3
,0.66654965,0.207123186,0.609943128,0.36545365,0.437915697,0.365301179,37,3
14,0.854322645,0.062400634,0.791539777,0.405391517,0.360858892,0.343669587,38,3
,0.833150292,0.10145305,0.643376036,0.411240463,0.405313859,0.367710827,39,3
14,0.68674048,0.323633068,0.356404631,0.394938536,0.4402806,0.425342815,40,3
,0.796143588,0,0.617105997,0.36823507,0,0.365648843,41,3
14,0.414554485,0.245058156,0.615506901,0.39705579,0.400425139,0.360845877,42,3
,0.876202996,0.184795256,0.699917695,0.380660256,0.425023033,0.405685427,43,3
14,0.605333897,0.556776788,0.595954892,0.38905511,0.312997644,0.38070868,44,3
,0.766670075,0.548786879,0.617209665,0.400507066,0.416629067,0.355815852,45,3
14,0.82646387,0.789431951,0.798111046,0.402384387,0.422715693,0.43122654,46,4
,0.80601617,0.731101617,0.762514808,0.38913055,0.389009867,0.326770042,47,4
14,0.858061044,0.386912392,0.753248442,0.38100935,0.364983357,0.363951804,48,4
,0.898040331,0.655035716,0.860116742,0.428346003,0.360390657,0.380910321,49,4
14,0.799907533,0.622784291,0.621037572,0.312889991,0.408669744,0.395807833,50,4
,0.838075797,0.659330002,0.803826045,0.372943598,0.406851637,0.370922673,51,4
14,0.818245828,0.571121723,0.685737735,0.411224523,0.397851705,0.416066952,52,4
,0.680191574,0.512110821,0.620607237,0.415790828,0.338495966,0.33061941,53,4
14,0.741864523,0.620907907,0.610818896,0.395960012,0.377426649,0.407308487,54,4
,0.845120248,0.416943489,0.667791312,0.30538234,0.400977722,0.357037192,55,4
14,0.811551143,0.446464009,0.520348626,0.393469413,0.338770196,0.358907286,56,4
,0.798199433,0.303206636,0.560129073,0.365486211,0.350444008,0.332825215,57,4
14,0.860795016,0.50812133,0.757782198,0.378794396,0.355384617,0.374764174,58,4
,0.686121899,0.284234253,0.653722364,0.377113643,0.437504729,0.416660045,59,4
14,0.807530685,0.604708532,0.698228154,0.382961089,0.340221352,0.240614444,60,4
,0.519034282,0.245109775,0.357917383,0.325438241,0.43177801,0.411796,1,1
,0.759837535,0,0.687018273,0.349053977,0,0.389209515,2,1
,0.688354549,0.104495363,0.654026697,0.388882733,0.37373359,0.332334383,3,1
15,0.56478495,0.588233457,0.618862692,0.362837467,0.334962649,0.397675392,4,1
,0.282248076,0.406652203,0.312077818,0.32385324,0.354830843,0.351560895,5,1
15,0.66931703,0.393929609,0.550953617,0.413867764,0.26074667,0.344548618,6,1
,0.838039984,0.327792934,0.659020585,0.401905368,0.389285091,0.374352839,7,1
15,0.675240929,0.343779146,0.557650955,0.413506937,0.420354975,0.376997102,8,1
,0.715684699,0.547451817,0.653686133,0.39229427,0.405400328,0.363201562,9,1
15,0.735109718,0.714244721,0.724677219,0.356442139,0.386947395,0.403889504,10,1
,0.764630005,0.255796022,0.592186651,0.380905896,0.410253374,0.381267799,11,1
15,0.182695429,0.223154826,0.258688487,0.386327001,0.338529853,0.417825007,12,1
,0.260330298,0.183619421,0.177872152,0.441194063,0.362895183,0.427068184,13,1
,0.673405427,0.344052085,0.471119566,0.367430226,0.430031076,0.398427361,14,1
,0.662877475,0.299486749,0.546484702,0.38976419,0.373580792,0.397863577,15,1
15,0.746927397,0.307184298,0.586338609,0.38293486,0.356198157,0.340846759,16,2
,0.857392772,0.017433057,0.534504488,0.384640282,0.5,0.416975999,17,2
,0.503215179,0.135337256,0.271034261,0.410513894,0.381649016,0.439238613,18,2
,0.698824814,0.01601921,0.678268374,0.393518995,0.5,0.31041958,19,2
15,0.694693142,0.414891592,0.488306699,0.364515212,0.414049561,0.37363167,20,2
,0.685394289,0,0.579471257,0.372878252,0,0.374286735,21,2
15,0.596883212,0.178969409,0.507949541,0.377214299,0.406262961,0.348875251,22,2
,0.377193077,0.11692957,0.358634871,0.393660698,0.342993408,0.408785549,23,2
15,0.448912709,0.090379608,0.239673206,0.380967425,0.415558123,0.415595448,24,2
,0.776304153,0.219934455,0.356599499,0.402554787,0.381354599,0.403569408,25,2
15,0.61369573,0.197482556,0.352534421,0.33083881,0.421317869,0.412100077,26,2
,0.87935304,0.094562465,0.727295494,0.331865011,0.386246993,0.408095969,27,2
15,0.766457681,0.124347129,0.205828451,0.421627637,0.412933622,0.407679985,28,2
,0.376550657,0.288809302,0.264615439,0.356635775,0.381510718,0.394736817,29,2
15,0.78667309,0.13751991,0.444590805,0.397408429,0.384210869,0.378089941,30,2
,0.624883562,0.260096627,0.342930088,0.377773759,0.380810282,0.365709996,31,3
15,0.761022344,0.54163349,0.679295903,0.40428762,0.404039818,0.396688462,32,3
,0.261027219,0.209831729,0.185824496,0.442311829,0.371679232,0.374250248,33,3
15,0.780155664,0.78993376,0.802624421,0.365876087,0.427443438,0.397229652,34,3
,0.324170085,0.249009427,0.239174249,0.40018862,0.379609466,0.398481197,35,3
15,0.354647266,0.183277428,0.357377609,0.39851341,0.381746152,0.405445986,36,3
,0.768117362,0.072681187,0.48556871,0.421034085,0.374164872,0.325686323,37,3
15,0.911497821,0.348999206,0.551453887,0.34306264,0.402197158,0.392299811,38,3
,0.939231053,0.177895666,0.9031391,0.375695447,0.369452046,0.393609513,39,3
15,0.782422316,0.816731285,0.829770408,0.407314543,0.408560233,0.410804117,40,3
,0.422062129,0.456648427,0.607979107,0.406780432,0.35638765,0.382658099,41,3
15,0.663864346,0.208118853,0.481142061,0.345625449,0.397431224,0.378872543,42,3
,0.920819593,0.276679712,0.606226476,0.372573066,0.328645378,0.385997319,43,3
15,0.866730953,0.412140013,0.434844016,0.390937523,0.311058091,0.406542191,44,3
,0.918759143,0.694350873,0.838494024,0.404693293,0.418140593,0.388073192,45,3
,0.793968168,0.545431594,0.751019472,0.313017475,0.33391456,0.385312206,46,4
,0.689594881,0.529786582,0.647531651,0.392344177,0.410866262,0.39456877,47,4
15,0.73069602,0.80653669,0.784058621,0.416088751,0.386929924,0.403263946,48,4
,0.876171361,0.196628045,0.589978335,0.380431888,0.391487976,0.403503688,49,4
15,0.772130609,0.698493877,0.727979994,0.362066413,0.404915833,0.400672553,50,4
,0.746226694,0.157162841,0.276417773,0.325533926,0.413800218,0.396008867,51,4
15,0.6517161,0.396448489,0.477111557,0.345046905,0.397176284,0.394578376,52,4
,0.636896142,0.525479302,0.570946207,0.328482519,0.416154878,0.351707416,53,4
15,0.628795409,0.554139589,0.631199397,0.391086387,0.36772291,0.369841079,54,4
,0.841703748,0.809822989,0.842505663,0.388238731,0.368180796,0.37775911,55,4
,0.90321799,0.33456095,0.357068203,0.400982103,0.412718795,0.361836054,56,4
,0.537743369,0.531418701,0.443134293,0.381993402,0.343736739,0.38182562,57,4
15,0.855965866,0.705297518,0.560267396,0.383365858,0.354642602,0.314577689,58,4
,0.919750454,0.501731871,0.709861769,0.310020521,0.379948686,0.375270806,59,4
15,0.761117082,0.937059004,0.816418676,0.398874815,0.383258384,0.394184414,60,4
,0.34002379,0.091740203,0.358334898,0.357417205,0.381153265,0.361119413,1,1
,0.410720533,0.151180404,0.207313683,0.404392952,0.424962554,0.420184358,2,1
16,0.482011565,0.304709638,0.403741082,0.356807617,0.427261207,0.410096558,3,1
,0.816249211,0.624850124,0.71924537,0.395764084,0.330471302,0.310321605,4,1
16,0.694874976,0.72611565,0.757024105,0.364431726,0.419760287,0.272060959,5,1
,0.146485646,0.405937468,0.253017161,0.377776993,0.40785343,0.397642173,6,1
16,0.319877926,0.079692125,0.248954074,0.347059927,0.393570203,0.416469486,7,1
,0.240950621,0.326696327,0.332879251,0.359116936,0.400782177,0.413792756,8,1
16,0.338785914,0.441308458,0.66133958,0.353770126,0.349128133,0.36203441,9,1
,0.639205951,0.558113916,0.627166803,0.418651049,0.397733911,0.351496255,10,1
16,0.75711412,0.604718609,0.615490209,0.414316317,0.334161436,0.39421373,11,1
,0.448199663,0.380030266,0.359333169,0.421101764,0.35750409,0.433326921,12,1
16,0.121706336,0.191097059,0.24805023,0.391099829,0.349765946,0.431740819,13,1
,0.507941613,0.536662639,0.515933055,0.363806871,0.396631778,0.355312635,14,1
16,0.295732105,0.222621371,0.357178991,0.425561108,0.398154548,0.35146683,15,1
,0.756765074,0.87692901,0.813530227,0.378336747,0.383022537,0.379217037,16,2
16,0.599246429,0.80243227,0.703436633,0.369540132,0.363767691,0.345261409,17,2
,0.648054559,0.286750363,0.464980158,0.411543111,0.376366922,0.424199212,18,2
,0.663759826,0.542374516,0.575778935,0.388994335,0.420708405,0.381550272,19,2
,0.515112406,0.092405488,0.491237267,0.40437336,0.374661699,0.384611727,20,2
16,0.817610735,0.068681004,0.613565225,0.405097044,0.363442956,0.380800724,21,2
,0.775378806,0.238749028,0.525995549,0.37116404,0.339327166,0.366130775,22,2
16,0.614559178,0.677301758,0.529556477,0.414343059,0.391125995,0.404715247,23,2
,0.822854048,0.551600371,0.711784852,0.367185936,0.30033052,0.347098178,24,2
16,0.846618635,0.344299297,0.535887701,0.416751922,0.419809151,0.362279563,25,2
,0.668038955,0.55011729,0.584656458,0.403218011,0.329646754,0.372076558,26,2
16,0.566256457,0.273865497,0.419863391,0.404783235,0.414171755,0.403371405,27,2
,0.76489434,0.357251979,0.521812059,0.389269054,0.430501084,0.366142099,28,2
16,0.265305177,0.294938397,0.297149066,0.378240801,0.428525953,0.337982941,29,2
,0.628017881,0.167258286,0.505060574,0.411737562,0.396995038,0.326907653,30,2
16,0.553499587,0.734928263,0.702366305,0.425337758,0.392783653,0.396179512,31,3
,0.378693301,0.392647166,0.452445055,0.379797588,0.408328545,0.347353592,32,3
16,0.543051335,0.44963901,0.48849991,0.414987894,0.404100348,0.361853685,33,3
,0.141687965,0.405839485,0.383962262,0.377937921,0.387136137,0.427783996,34,3
16,0.369264813,0.300571699,0.393384841,0.403215241,0.39351622,0.377061139,35,3
,0.625823909,0.358452059,0.550498546,0.356384092,0.3766209,0.364747695,36,3
16,0.580045438,0.483394096,0.513714105,0.382143419,0.394924828,0.432303904,37,3
,0.284490612,0.121282201,0.450577324,0.402909544,0.374712144,0.430959043,38,3
16,0.399609138,0.241627527,0.371203453,0.385255512,0.436579451,0.398718193,39,3
,0.282541561,0.362273336,0.257321944,0.428977018,0.418142172,0.439076009,40,3
16,0.621931385,0.58129386,0.612820269,0.413774347,0.351897433,0.382270743,41,3
,0.364623582,0.304294999,0.259549197,0.383267408,0.410391461,0.383493725,42,3
16,0.372579323,0.324703443,0.278019824,0.391723956,0.406219043,0.324295089,43,3
,0.724965386,0.161673342,0.28272253,0.322371102,0.421907826,0.390042089,44,3
16,0.768499075,0.259582872,0.407994795,0.414108765,0.372504318,0.366742719,45,3
,0.782967109,0.746749371,0.749423947,0.316202005,0.400586459,0.38700864,46,4
16,0.687426093,0.832876385,0.766449244,0.398613554,0.433738578,0.398500274,47,4
,0.649816031,0.508286599,0.594148657,0.371727238,0.437357743,0.393372528,48,4
16,0.793792333,0.291263449,0.412147541,0.408799918,0.402120166,0.432210477,49,4
,0.749912942,0.431455289,0.493394258,0.400588851,0.378827256,0.425698049,50,4
16,0.786935194,0.267090218,0.446917975,0.396537646,0.387374759,0.414975232,51,4
,0.714417817,0.536053378,0.649092562,0.380976166,0.36168397,0.430312936,52,4
16,0.694348101,0.302094863,0.641702463,0.382634463,0.414840528,0.384912066,53,4
,0.693428842,0.463956787,0.52051325,0.408561381,0.441515584,0.371113547,54,4
16,0.755481504,0.336481522,0.532891563,0.372368685,0.412413281,0.326794894,55,4
,0.759420145,0.430476114,0.575983796,0.418539399,0.443199089,0.367012084,56,4
16,0.781494116,0.396687465,0.472896753,0.361123372,0.442442493,0.435734882,57,4
,0.824979724,0.520923244,0.639680518,0.346911913,0.364827765,0.37449405,58,4
16,0.740406976,0.490940899,0.638712203,0.401403463,0.427611785,0.395065046,59,4
,0.784194867,0.352447691,0.557963386,0.394161185,0.363367704,0.38090428,60,4
,0.346973144,0.533022264,0.38109469,0.434584217,0.356040726,0.405153048,1,1
17,0.268329834,0.436038608,0.393339284,0.402088145,0.422421388,0.443467889,2,1
,0.457513006,0.307418493,0.787817121,0.369926552,0.424139838,0.290901064,3,1
17,0.44191886,0.537856874,0.607503248,0.397550117,0.317794773,0.401016786,4,1
,0.423738078,0.520299882,0.610743256,0.383087065,0.411918581,0.40932763,5,1
17,0.250721609,0.339226852,0.320600428,0.406778786,0.414858665,0.356744573,6,1
,0.700707033,0.61908975,0.742872216,0.373760087,0.400656304,0.377935557,7,1
17,0.440267702,0.251373782,0.370708863,0.378299116,0.374808172,0.415424424,8,1
,0.434327203,0.562825774,0.56940941,0.388720904,0.434326709,0.402368272,9,1
17,0.649055385,0.525271281,0.613454419,0.391548355,0.398749394,0.3637402,10,1
,0.625557112,0.491875008,0.584517909,0.398850961,0.398373832,0.395502871,11,1
17,0.292560091,0.511342732,0.425141253,0.422748969,0.406157793,0.352977344,12,1
,0.599459851,0.349054421,0.656623225,0.381900732,0.391894804,0.351249907,13,1
17,0.593670707,0.44525603,0.521764788,0.335465446,0.416126694,0.329562222,14,1
,0.74601684,0.424785845,0.535178127,0.383793925,0.37236327,0.356749998,15,1
17,0.01753691,0.305113647,0.175031958,0.5,0.439059778,0.386034933,16,2
,0.113240121,0.37076759,0.208898736,0.362939196,0.412755956,0.373493429,17,2
17,0.1594356,0.324988494,0.309997884,0.38230667,0.410599909,0.357632066,18,2
,0.149394616,0.327204766,0.231032437,0.354986859,0.330988136,0.358665987,19,2
17,0.22705921,0.229778252,0.243973171,0.426878177,0.430884585,0.399403451,20,2
,0.158515522,0.229374147,0.207987758,0.332947847,0.420889981,0.426014372,21,2
17,0.11449241,0.326844063,0.217961505,0.364484216,0.417012737,0.393336325,22,2
,0.253333448,0.320697461,0.232440093,0.436477132,0.419084809,0.378037349,23,2
17,0.214045171,0.357680027,0.303442907,0.400417183,0.403907906,0.438073198,24,2
,0.109234469,0.298568955,0.221702729,0.408979967,0.42569694,0.390081121,25,2
17,0.184839432,0.252032391,0.21338625,0.407996023,0.370617113,0.443115881,26,2
,0.113679741,0.330442647,0.307923569,0.428333165,0.267403594,0.407751635,27,2
17,0.09973873,0.308733964,0.213833282,0.399611711,0.410161768,0.415326222,28,2
,0.11116862,0.367620768,0.290047463,0.429543207,0.412570534,0.394911942,29,2
17,0.120161424,0.230662009,0.187411546,0.338309306,0.417206622,0.42034703,30,2
,0.103742501,0.160218093,0.132702451,0.344446555,0.443150767,0.367434141,31,3
17,0.108755915,0.101686132,0.115744927,0.381398249,0.366654702,0.402951493,32,3
,0.080995129,0.027496765,0.043384165,0.365417589,0.5,0.5,33,3
,0.100469852,0.068917954,0.061962601,0.385919541,0.350798798,0.401410625,34,3
,0.099439318,0.225798316,0.15928475,0.416295171,0.418254825,0.390617078,35,3
17,0.13869538,0.185940301,0.176354677,0.419330002,0.399871881,0.382979414,36,3
,0.172997203,0.151193075,0.182184289,0.416732995,0.379556879,0.370338447,37,3
17,0.097190879,0.216949775,0.142372984,0.375132698,0.413888405,0.392656844,38,3
,0.117334411,0.248828331,0.193194283,0.36832711,0.432553782,0.374455014,39,3
17,0.151420966,0.131454522,0.169443843,0.434694009,0.351531786,0.422207864,40,3
,0.178567665,0.161130071,0.162989939,0.379494142,0.353000246,0.386126652,41,3
,0.11070557,0.167062586,0.129727115,0.5,0.382197674,0.393187128,42,3
