;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
9720;9;13;0.772222220897675;0.33333332836628;0.521604936569929;bpR
9736;9;6;0.550000000745058;0.0;0.275462964549661;bpR
9737;9;7;0.996296301484108;0.444444444030523;0.812345682332913;bpR
9744;9;14;0.550000000745058;0.668518513441086;0.406481480846802;bpR
9746;9;16;0.996296301484108;0.668518513441086;0.887037038803101;bpR
9747;9;17;0.550000000745058;0.668518513441086;0.406481480846802;bpR
9750;9;20;0.116203710436821;0.0;0.0046296417713165;bpR
9765;9;13;0.0;0.0;0.105092599987984;bpR
9774;9;22;0.0671296268701553;0.0129629671573639;0.0129629671573639;bpR
9811;9;12;0.776388891041279;0.995370358228683;0.885879624634981;bpR
9814;9;15;0.831018514931202;0.0;0.831018514931202;bpR
9817;9;18;0.776388891041279;0.226851850748062;0.593209877610207;bpR
9820;9;21;0.674537032842636;0.0;0.0;bpR
9830;9;31;0.831018514931202;0.995370358228683;0.913194436579943;bpR
9838;9;6;0.453703705221415;0.397685185074806;0.449768519029021;bpR
9840;9;8;0.999074071645737;0.218518510460854;0.608796291053295;bpR
9871;9;19;0.989351853728294;0.342592597007751;0.773765434821447;bpR
9899;9;25;0.564351849257946;0.221296310424805;0.283796302974224;bpR
9916;9;12;0.717592585831881;0.447222232818604;0.582407409325242;bpR
9922;9;18;0.386111112311482;0.222222208976746;0.33148147786657;bpR
9923;9;19;0.605555549263954;0.447222221642733;0.552777773390214;bpR
9932;9;28;0.717592585831881;0.447222232818604;0.582407409325242;bpR
9945;9;12;0.332407407462597;0.451388891786337;0.410185185571512;bpR
9950;9;17;0.716666664928198;0.451388891786337;0.584027778357267;bpR
9966;9;15;0.780555546283722;0.234259247779846;0.378395050764084;bpR
9968;9;17;0.993518531322479;0.782407402992249;0.669675923883915;bpR
