;participant;rank;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;Refi
20960;17;26;0.109633251552596;0.363094008071205;0.238556995779147;beR
20966;17;6;0.0982277400512926;0.301576230994089;0.229114219008406;beR
20971;17;11;0.353535696775733;0.0;0.353535696775733;beR
20974;17;14;0.0982277400512926;0.281844146595886;0.21595949607627;beR
20976;17;16;0.356167737348366;0.281844146595886;0.260223701928351;beR
20979;17;19;0.0982277400512926;0.281844146595886;0.21595949607627;beR
20982;17;3;0.0;0.0;0.104369184526697;beR
20984;17;5;0.126302844199166;0.0;0.13507632218752;beR
20987;17;8;0.300017536112303;0.302736964915887;0.302736964915887;beR
20992;17;13;0.0;0.302736964915887;0.170491777989761;beR
21005;17;6;0.0973504049598872;0.312022649493908;0.213898665701271;beR
21019;17;7;0.103491821196558;0.323629783235889;0.21399947682161;beR
21020;17;8;0.301772234533847;0.323629783235889;0.260060190372527;beR
21042;17;11;0.3509036562031;0.455950965929232;0.419180502305432;beR
21045;17;14;0.0;0.455950965929232;0.27840537680642;beR
21047;17;16;0.3509036562031;0.455950965929232;0.419180502305432;beR
21065;17;11;0.119284078751722;0.34452260155589;0.34452260155589;beR
21083;17;7;0.215792230728367;0.307379788525261;0.246321416660665;beR
21088;17;12;0.101737122775014;0.307379788525261;0.194030293359606;beR
21091;17;15;0.216669586998823;0.0;0.131566939463798;beR
21095;17;19;0.107878553131052;0.321308334071929;0.217664158779509;beR
21096;17;20;0.216669586998823;0.321308334071929;0.226437636767864;beR
21097;17;21;0.107878553131052;0.321308334071929;0.217664158779509;beR
21100;17;24;0.216669586998823;0.321308334071929;0.226437636767864;beR
21106;17;6;0.133321637885342;0.320147637509404;0.316362091666699;beR
21111;17;11;0.107001218039647;0.320147637509404;0.206555655267399;beR
21113;17;13;0.133321637885342;0.320147637509404;0.316362091666699;beR
21118;17;18;0.123670810686216;0.344522582876254;0.344522582876254;beR
21132;17;8;0.108755902341824;0.309701219009585;0.206596520103072;beR
21134;17;10;0.105246519618103;0.309701219009585;0.179247071407499;beR
21139;17;15;0.075416731168052;0.306219091962736;0.234549048136652;beR
21142;17;18;0.108755902341824;0.306219091962736;0.238643335040677;beR
21146;17;4;0.0885769410908998;0.460593808218242;0.340390023009563;beR
21147;17;5;0.0859448934585836;0.460593808218242;0.332201449201512;beR
21148;17;6;0.0885769410908998;0.460593808218242;0.340390023009563;beR
21150;17;8;0.0859448934585836;0.460593808218242;0.332201449201512;beR
21155;17;13;0.210528149583101;0.296933407384715;0.303810430913025;beR
21180;17;18;0.128057556740077;0.305058376720574;0.216557966730325;beR
21190;17;6;0.114897346817229;0.0497017145915458;0.0699713480219422;beR
21201;17;3;0.0894542761823052;0.0;0.0666432672990647;beR
21205;17;7;0.107001218039647;0.0;0.0841901950370394;beR
21209;17;11;0.133321637885342;0.305058395400211;0.180623951494037;beR
21231;17;20;0.094718357327571;0.017201725170291;0.017201725170291;beR
21232;17;21;0.094718357327571;0.0311303080762313;0.0311303080762313;beR
21234;17;23;0.094718357327571;0.017201725170291;0.017201725170291;beR
21241;17;5;0.109633251552596;0.0218446234982104;0.0218446234982104;beR
21246;17;10;0.0841901950370394;0.0682731211068602;0.0788845037269797;beR
21248;17;12;0.0841901950370394;0.195951442831556;0.140070818934298;beR
21249;17;13;0.0841901950370394;0.0682731211068602;0.0788845037269797;beR
21252;17;18;0.109633251552596;0.0218446234982104;0.0218446234982104;beR
21257;17;3;0.0806807981939511;0.323629764556252;0.202155281375102;beR
21282;17;7;0.104369184526697;0.186665758253535;0.153092136655218;beR
21284;17;9;0.104369184526697;0.325951195040576;0.20594804424958;beR
21287;17;12;0.104369184526697;0.186665758253535;0.153092136655218;beR
